# Chua circuit — regime 1: fixed_point
time_ms,x_V,y_V,z_V
30753.756,-1.2705,0.0824,0.1520
30753.785,-1.2705,0.0836,0.1532
30753.816,-1.2692,0.0836,0.1508
30753.846,-1.2692,0.0824,0.1508
30753.877,-1.2692,0.0824,0.1508
30753.906,-1.2692,0.0861,0.1545
30753.936,-1.2705,0.0836,0.1520
30753.967,-1.2692,0.0849,0.1520
30753.996,-1.2705,0.0824,0.1508
30754.025,-1.2692,0.0836,0.1508
30754.057,-1.2680,0.0836,0.1520
30754.086,-1.2692,0.0849,0.1532
30754.115,-1.2692,0.0849,0.1520
30754.146,-1.2692,0.0849,0.1532
30754.176,-1.2692,0.0873,0.1532
30754.205,-1.2692,0.0849,0.1532
30754.236,-1.2680,0.0849,0.1532
30754.266,-1.2705,0.0861,0.1557
30754.297,-1.2692,0.0849,0.1520
30754.326,-1.2705,0.0849,0.1520
30754.355,-1.2692,0.0824,0.1496
30754.387,-1.2705,0.0824,0.1496
30754.416,-1.2729,0.0885,0.1484
30754.445,-1.2692,0.0849,0.1520
30754.477,-1.2692,0.0861,0.1520
30754.506,-1.2692,0.0861,0.1532
30754.535,-1.2705,0.0849,0.1520
30754.566,-1.2705,0.0836,0.1532
30754.596,-1.2692,0.0836,0.1520
30754.627,-1.2705,0.1020,0.1435
30754.656,-1.2692,0.0836,0.1496
30754.686,-1.2705,0.0836,0.1520
30754.717,-1.2705,0.0824,0.1508
30754.746,-1.2680,0.0836,0.1508
30754.775,-1.2692,0.0861,0.1532
30754.807,-1.2692,0.0836,0.1532
30754.836,-1.2680,0.0849,0.1532
30754.865,-1.2692,0.0849,0.1532
30754.896,-1.2680,0.0849,0.1545
30754.926,-1.2692,0.0849,0.1496
30754.955,-1.2680,0.0849,0.1569
30754.986,-1.2692,0.0849,0.1520
30755.016,-1.2680,0.0861,0.1520
30755.047,-1.2705,0.0849,0.1520
30755.076,-1.2705,0.0861,0.1520
30755.105,-1.2705,0.0836,0.1520
30755.137,-1.2705,0.0849,0.1520
30755.166,-1.2705,0.0861,0.1532
30755.195,-1.2692,0.0836,0.1520
30755.227,-1.2680,0.0849,0.1520
30755.256,-1.2692,0.0849,0.1520
30755.285,-1.2692,0.0861,0.1532
30755.316,-1.2705,0.0849,0.1520
30755.346,-1.2717,0.0849,0.1532
30755.377,-1.2680,0.0849,0.1520
30755.406,-1.2656,0.0849,0.1508
30755.436,-1.2692,0.0873,0.1532
30755.467,-1.2680,0.0849,0.1545
30755.496,-1.2692,0.0849,0.1532
30755.525,-1.2692,0.0849,0.1520
30755.557,-1.2692,0.0849,0.1520
30755.586,-1.2680,0.0849,0.1532
30755.615,-1.2692,0.0849,0.1508
30755.646,-1.2692,0.0861,0.1545
30755.676,-1.2680,0.0849,0.1532
30755.705,-1.2692,0.0849,0.1520
30755.736,-1.2692,0.0836,0.1508
30755.766,-1.2680,0.0824,0.1508
30755.797,-1.2680,0.0849,0.1532
30755.826,-1.2680,0.0861,0.1532
30755.855,-1.2680,0.0836,0.1496
30755.887,-1.2692,0.0861,0.1520
30755.916,-1.2705,0.0824,0.1508
30755.945,-1.2680,0.0861,0.1545
30755.977,-1.2692,0.0861,0.1545
30756.006,-1.2692,0.0873,0.1532
30756.035,-1.2692,0.0849,0.1532
30756.066,-1.2705,0.0836,0.1520
30756.096,-1.2680,0.0836,0.1508
30756.127,-1.2717,0.0824,0.1532
30756.156,-1.2692,0.0849,0.1190
30756.186,-1.2680,0.0849,0.1520
30756.217,-1.2692,0.0849,0.1532
30756.246,-1.2692,0.0861,0.1520
30756.275,-1.2668,0.0836,0.1520
30756.307,-1.2668,0.0861,0.1557
30756.336,-1.2692,0.0861,0.1520
30756.365,-1.2680,0.0861,0.1520
30756.396,-1.2692,0.0849,0.1520
30756.426,-1.2692,0.0836,0.1508
30756.455,-1.2680,0.0861,0.1520
30756.486,-1.2692,0.0849,0.1532
30756.516,-1.2692,0.0861,0.1532
30756.547,-1.2705,0.0861,0.1520
30756.576,-1.2692,0.0873,0.1545
30756.605,-1.2680,0.0861,0.1557
30756.637,-1.2680,0.0861,0.1520
30756.666,-1.2692,0.0861,0.1520
30756.695,-1.2705,0.0849,0.1520
30756.727,-1.2705,0.0861,0.1520
30756.756,-1.2717,0.0849,0.1508
30756.785,-1.2680,0.0836,0.1520
30756.816,-1.2692,0.0849,0.1520
30756.846,-1.2692,0.0861,0.1532
30756.877,-1.2692,0.0849,0.1545
30756.906,-1.2705,0.0861,0.1520
30756.936,-1.2705,0.0849,0.1532
30756.967,-1.2680,0.0849,0.1532
30756.996,-1.2692,0.0836,0.1508
30757.025,-1.2705,0.0824,0.1508
30757.057,-1.2705,0.0849,0.1520
30757.086,-1.2680,0.0849,0.1496
30757.115,-1.2680,0.0836,0.1508
30757.146,-1.2705,0.0861,0.1532
30757.176,-1.2692,0.0849,0.1545
30757.205,-1.2692,0.0861,0.1532
30757.236,-1.2692,0.0861,0.1545
30757.266,-1.2692,0.0861,0.1545
30757.297,-1.2692,0.0873,0.1545
30757.326,-1.2680,0.0861,0.1545
30757.355,-1.2729,0.0849,0.1545
30757.387,-1.2680,0.0861,0.1532
30757.416,-1.2705,0.0812,0.1520
30757.445,-1.2692,0.0836,0.1532
30757.477,-1.2692,0.0861,0.1532
30757.506,-1.2705,0.0861,0.1532
30757.535,-1.2692,0.0849,0.1545
30757.566,-1.2680,0.0861,0.1532
30757.596,-1.2692,0.0836,0.1508
30757.627,-1.2705,0.0861,0.1520
30757.656,-1.2692,0.0861,0.1630
30757.686,-1.2692,0.0873,0.1532
30757.717,-1.2717,0.0861,0.1520
30757.746,-1.2692,0.0873,0.1520
30757.775,-1.2668,0.0861,0.1520
30757.807,-1.2680,0.0861,0.1520
30757.836,-1.2705,0.0836,0.1569
30757.865,-1.2692,0.0849,0.1520
30757.896,-1.2692,0.0861,0.1520
30757.926,-1.2729,0.0849,0.1520
30757.955,-1.2692,0.0836,0.1545
30757.986,-1.2680,0.0873,0.1545
30758.016,-1.2717,0.0861,0.1545
30758.047,-1.2692,0.0897,0.1532
30758.076,-1.2668,0.0861,0.1545
30758.105,-1.2692,0.0861,0.1532
30758.137,-1.2705,0.0849,0.1508
30758.166,-1.2692,0.0849,0.1740
30758.195,-1.2705,0.0836,0.1520
30758.227,-1.2705,0.0836,0.1532
30758.256,-1.2680,0.0836,0.1520
30758.285,-1.2717,0.0836,0.1520
30758.316,-1.2692,0.0849,0.1532
30758.346,-1.2680,0.0861,0.1532
30758.377,-1.2692,0.0873,0.1545
30758.406,-1.2668,0.0885,0.1557
30758.436,-1.2668,0.0836,0.1496
30758.467,-1.2705,0.0849,0.1520
30758.496,-1.2680,0.0849,0.1520
30758.525,-1.2692,0.0849,0.1520
30758.557,-1.2680,0.0873,0.1532
30758.586,-1.2692,0.0861,0.1545
30758.615,-1.2668,0.0873,0.1532
30758.646,-1.2680,0.0861,0.1545
30758.676,-1.2680,0.0873,0.1545
30758.705,-1.2680,0.0873,0.1532
30758.736,-1.2692,0.0861,0.1532
30758.766,-1.2680,0.0849,0.1520
30758.797,-1.2692,0.0836,0.1545
30758.826,-1.2692,0.0861,0.1532
30758.855,-1.2692,0.0849,0.1520
30758.887,-1.2705,0.0849,0.1532
30758.916,-1.2680,0.0873,0.1520
30758.945,-1.2680,0.0861,0.1532
30758.977,-1.2680,0.0861,0.1532
30759.006,-1.2692,0.0849,0.1532
30759.035,-1.2680,0.0849,0.1545
30759.066,-1.2692,0.0849,0.1532
30759.096,-1.2717,0.0836,0.1532
30759.127,-1.2692,0.0836,0.1520
30759.156,-1.2692,0.0861,0.1532
30759.186,-1.2619,0.0849,0.1532
30759.217,-1.2705,0.0849,0.1532
30759.246,-1.2692,0.0873,0.1532
30759.275,-1.2692,0.0861,0.1532
30759.307,-1.2692,0.0836,0.1520
30759.336,-1.2680,0.0861,0.1532
30759.365,-1.2692,0.0849,0.1508
30759.396,-1.2692,0.0861,0.1520
30759.426,-1.2717,0.0836,0.1532
30759.455,-1.2692,0.0824,0.1545
30759.486,-1.2692,0.0849,0.1532
30759.516,-1.2656,0.0861,0.1532
30759.547,-1.2692,0.0861,0.1532
30759.576,-1.2680,0.0849,0.1545
30759.605,-1.2680,0.0849,0.1532
30759.637,-1.2705,0.0861,0.1545
30759.666,-1.2680,0.0849,0.1532
30759.695,-1.2692,0.0873,0.1545
30759.727,-1.2692,0.0861,0.1545
30759.756,-1.2692,0.0861,0.1532
30759.785,-1.2692,0.0849,0.1520
30759.816,-1.2692,0.0849,0.1545
30759.846,-1.2692,0.0849,0.1532
30759.877,-1.2680,0.0861,0.1520
30759.906,-1.2680,0.0873,0.1532
30759.936,-1.2692,0.0849,0.1532
30759.967,-1.2680,0.0861,0.1532
30759.996,-1.2680,0.0873,0.1545
30760.025,-1.2692,0.0849,0.1532
30760.057,-1.2692,0.0861,0.1545
30760.086,-1.2692,0.0861,0.1508
30760.115,-1.2692,0.0861,0.1532
30760.146,-1.2692,0.0861,0.1520
30760.176,-1.2705,0.0861,0.1520
30760.205,-1.2680,0.0861,0.1532
30760.236,-1.2692,0.0849,0.1520
30760.266,-1.2692,0.0861,0.1520
30760.297,-1.2705,0.0849,0.1520
30760.326,-1.2692,0.0836,0.1532
30760.355,-1.2680,0.0861,0.1545
30760.387,-1.2692,0.0873,0.1545
30760.416,-1.2680,0.0861,0.1532
30760.445,-1.2692,0.0861,0.1532
30760.477,-1.2692,0.0861,0.1545
30760.506,-1.2656,0.0873,0.1557
30760.535,-1.2692,0.0861,0.1532
30760.566,-1.2680,0.0849,0.1545
30760.596,-1.2692,0.0836,0.1520
30760.627,-1.2692,0.0836,0.1545
30760.656,-1.2692,0.0849,0.1545
30760.686,-1.2680,0.0861,0.1545
30760.717,-1.2668,0.0885,0.1545
30760.746,-1.2692,0.0861,0.1532
30760.775,-1.2692,0.0873,0.1532
30760.807,-1.2680,0.0849,0.1532
30760.836,-1.2705,0.0861,0.1520
30760.865,-1.2692,0.0861,0.1532
30760.896,-1.2705,0.0861,0.1557
30760.926,-1.2680,0.0897,0.1532
30760.955,-1.2680,0.0861,0.1545
30760.986,-1.2692,0.0836,0.1532
30761.016,-1.2717,0.0861,0.1532
30761.047,-1.2680,0.0873,0.1545
30761.076,-1.2692,0.0849,0.1520
30761.105,-1.2680,0.0861,0.1532
30761.137,-1.2692,0.0849,0.1520
30761.166,-1.2705,0.0861,0.1532
30761.195,-1.2692,0.0861,0.1508
30761.227,-1.2692,0.0849,0.1532
30761.256,-1.2705,0.0849,0.1532
30761.285,-1.2680,0.0861,0.1532
30761.316,-1.2692,0.0861,0.1532
30761.346,-1.2668,0.0873,0.1569
30761.377,-1.2680,0.0873,0.1520
30761.406,-1.2705,0.0836,0.1508
30761.436,-1.2692,0.0849,0.1520
30761.467,-1.2705,0.0849,0.1520
30761.496,-1.2680,0.0849,0.1508
30761.525,-1.2692,0.0873,0.1545
30761.557,-1.2680,0.0836,0.1532
30761.586,-1.2692,0.0861,0.1545
30761.615,-1.2692,0.0885,0.1532
30761.646,-1.2668,0.0873,0.1557
30761.676,-1.2680,0.0861,0.1520
30761.705,-1.2680,0.0849,0.1520
30761.736,-1.2692,0.0873,0.1545
30761.766,-1.2705,0.0849,0.1520
30761.797,-1.2692,0.0861,0.1520
30761.826,-1.2705,0.0836,0.1520
30761.855,-1.2692,0.0861,0.1532
30761.887,-1.2692,0.0885,0.1532
30761.916,-1.2692,0.0849,0.1532
30761.945,-1.2680,0.0861,0.1545
30761.977,-1.2692,0.0861,0.1532
30762.006,-1.2680,0.0873,0.1532
30762.035,-1.2705,0.0836,0.1532
30762.066,-1.2692,0.0836,0.1520
30762.096,-1.2692,0.0861,0.1532
30762.127,-1.2705,0.0861,0.1532
30762.156,-1.2692,0.0861,0.1545
30762.186,-1.2680,0.0861,0.1545
30762.217,-1.2680,0.0861,0.1545
30762.246,-1.2668,0.0824,0.1508
30762.275,-1.2692,0.0849,0.1520
30762.307,-1.2680,0.0873,0.1532
30762.336,-1.2692,0.0849,0.1532
30762.365,-1.2668,0.0873,0.1545
30762.396,-1.2668,0.0873,0.1520
30762.426,-1.2692,0.0836,0.1520
30762.455,-1.2680,0.0849,0.1520
30762.486,-1.2692,0.0873,0.1532
30762.516,-1.2692,0.0800,0.1569
30762.547,-1.2692,0.0849,0.1508
30762.576,-1.2692,0.0861,0.1532
30762.605,-1.2680,0.0849,0.1532
30762.637,-1.2680,0.0849,0.1545
30762.666,-1.2668,0.0873,0.1557
30762.695,-1.2680,0.0873,0.1557
30762.727,-1.2680,0.0861,0.1532
30762.756,-1.2717,0.0861,0.1520
30762.785,-1.2692,0.0861,0.1545
30762.816,-1.2692,0.0861,0.1532
30762.846,-1.2643,0.0861,0.1520
30762.877,-1.2705,0.0861,0.1520
30762.906,-1.2680,0.0849,0.1532
30762.936,-1.2692,0.0873,0.1532
30762.967,-1.2692,0.0861,0.1532
30762.996,-1.2692,0.0849,0.1532
30763.025,-1.2705,0.0873,0.1520
30763.057,-1.2668,0.0873,0.1532
30763.086,-1.2656,0.0861,0.1545
30763.115,-1.2680,0.0836,0.1520
30763.146,-1.2680,0.0836,0.1532
30763.176,-1.2692,0.0849,0.1545
30763.205,-1.2705,0.0849,0.1545
30763.236,-1.2680,0.0873,0.1532
30763.266,-1.2680,0.0873,0.1545
30763.297,-1.2680,0.0861,0.1545
30763.326,-1.2692,0.0873,0.1557
30763.355,-1.2668,0.0885,0.1557
30763.387,-1.2668,0.0873,0.1545
30763.416,-1.2692,0.0849,0.1532
30763.445,-1.2680,0.0849,0.1520
30763.477,-1.2692,0.0849,0.1532
30763.506,-1.2680,0.0849,0.1532
30763.535,-1.2692,0.0849,0.1532
30763.566,-1.2705,0.0836,0.1557
30763.596,-1.2692,0.0861,0.1520
30763.627,-1.2692,0.0861,0.1557
30763.656,-1.2692,0.0897,0.1545
30763.686,-1.2692,0.0861,0.1520
30763.717,-1.2705,0.0836,0.1520
30763.746,-1.2705,0.0849,0.1545
30763.775,-1.2692,0.0849,0.1520
30763.807,-1.2680,0.0849,0.1532
30763.836,-1.2668,0.0873,0.1532
30763.865,-1.2692,0.0873,0.1569
30763.896,-1.2680,0.0873,0.1545
30763.926,-1.2692,0.0873,0.1569
30763.955,-1.2680,0.0873,0.1545
30763.986,-1.2680,0.0995,0.1801
