# Chua circuit — regime 2: limit_cycle
time_ms,x_V,y_V,z_V
121429.805,-0.5659,0.1545,-0.0348
121429.859,-1.1764,-0.2277,-0.1178
121429.906,-1.9469,0.0201,0.3498
121429.953,-1.3755,0.4206,0.4634
121430.000,-0.5855,0.1935,0.0006
121430.055,-1.0849,-0.2167,-0.1435
121430.102,-1.9261,-0.0238,0.3095
121430.148,-1.4780,0.4048,0.4805
121430.211,-0.6001,0.2277,0.0324
121430.258,-1.0153,-0.1996,-0.1545
121430.305,-1.9054,-0.0531,0.2790
121430.352,-1.5427,0.3913,0.4988
121430.398,-0.6416,0.2729,0.0812
121430.453,-0.9164,-0.1764,-0.1703
121430.508,-1.8541,-0.0995,0.2228
121430.555,-1.6368,0.3608,0.5085
121430.609,-0.6978,0.3168,0.1374
121430.656,-0.8248,-0.1435,-0.1764
121430.703,-1.7906,-0.1361,0.1716
121430.750,-1.7234,0.3254,0.5134
121430.797,-0.7674,0.3523,0.1923
121430.859,-0.7698,-0.1203,-0.1801
121430.906,-1.7405,-0.1630,0.1325
121430.953,-1.7784,0.2985,0.5085
121431.008,-0.8211,0.3730,0.2265
121431.055,-0.6929,-0.0788,-0.1703
121431.102,-1.6514,-0.1899,0.0812
121431.148,-1.8443,0.2546,0.5012
121431.203,-0.9115,0.4011,0.2827
121431.258,-0.6282,-0.0287,-0.1545
121431.305,-1.5549,-0.2143,0.0250
121431.352,-1.9005,0.2009,0.4744
121431.406,-1.0153,0.4170,0.3327
121431.453,-0.5879,0.0238,-0.1288
121431.508,-1.4475,-0.2277,-0.0055
121431.555,-1.9274,0.1691,0.4609
121431.602,-1.0861,0.4304,0.3669
121431.656,-0.5684,0.0604,-0.1044
121431.703,-1.3694,-0.2314,-0.0531
121431.750,-1.9505,0.1105,0.4231
121431.805,-1.2009,0.4328,0.4096
121431.859,-0.5610,0.1105,-0.0690
121431.906,-1.2582,-0.2350,-0.0946
121431.953,-1.9542,0.0556,0.3828
121432.000,-1.3107,0.4267,0.4414
121432.055,-0.5720,0.1667,-0.0263
121432.102,-1.1459,-0.2253,-0.1300
121432.148,-1.9420,0.0043,0.3510
121432.211,-1.3877,0.4231,0.4646
121432.258,-0.5891,0.2021,0.0055
121432.305,-1.0702,-0.2118,-0.1447
121432.352,-1.9249,-0.0324,0.3022
121432.398,-1.4976,0.4011,0.4915
121432.453,-0.6209,0.2534,0.0604
121432.508,-0.9615,-0.1874,-0.1642
121432.555,-1.8761,-0.0800,0.2485
121432.609,-1.5965,0.3742,0.5073
121432.656,-0.6709,0.2998,0.1166
121432.703,-0.8602,-0.1581,-0.1764
121432.750,-1.8187,-0.1227,0.1923
121432.797,-1.6929,0.3413,0.5122
121432.859,-0.7418,0.3303,0.1569
121432.906,-0.7930,-0.1313,-0.1777
121432.953,-1.7637,-0.1520,0.1484
121433.008,-1.7576,0.3107,0.5110
121433.055,-0.7991,0.3657,0.2131
121433.102,-0.7100,-0.0873,-0.1728
121433.148,-1.6758,-0.1838,0.0934
121433.203,-1.8309,0.2643,0.5024
121433.258,-0.8895,0.3962,0.2692
121433.305,-0.6453,-0.0409,-0.1593
121433.352,-1.5794,-0.2082,0.0397
121433.406,-1.8895,0.2155,0.4853
121433.453,-0.9884,0.4170,0.3230
121433.508,-0.5940,0.0116,-0.1422
121433.555,-1.5110,-0.2192,0.0031
121433.602,-1.9188,0.1801,0.4658
121433.656,-1.0617,0.4255,0.3547
121433.703,-0.5745,0.0495,-0.1154
121433.750,-1.3999,-0.2302,-0.0421
121433.805,-1.9457,0.1252,0.4316
121433.859,-1.1716,0.4328,0.4011
121433.906,-0.5598,0.1032,-0.0763
121433.953,-1.2839,-0.2326,-0.0824
121434.000,-1.9567,0.0726,0.3926
121434.055,-1.2839,0.4304,0.4377
121434.102,-0.5720,0.1545,-0.0348
121434.148,-1.1728,-0.2265,-0.1203
121434.211,-1.9518,0.0360,0.3645
121434.258,-1.3584,0.4243,0.4585
121434.305,-0.5842,0.1886,-0.0043
121434.352,-1.0983,-0.2155,-0.1349
121434.398,-1.9322,-0.0153,0.3181
121434.453,-1.4683,0.4096,0.4878
121434.508,-0.6099,0.2375,0.0446
121434.555,-0.9921,-0.1960,-0.1606
121434.609,-1.8944,-0.0678,0.2643
121434.656,-1.5672,0.3803,0.5012
121434.703,-0.6563,0.2827,0.0971
121434.750,-0.8956,-0.1667,-0.1728
121434.797,-1.8431,-0.1081,0.2143
121434.859,-1.6624,0.3669,0.5122
121434.906,-0.6905,0.3156,0.1313
121434.953,-0.8297,-0.1459,-0.1789
121435.008,-1.7955,-0.1361,0.1716
121435.055,-1.7198,0.3266,0.5110
121435.102,-0.7637,0.3523,0.1886
121435.148,-0.7479,-0.1081,-0.1777
121435.203,-1.7173,-0.1703,0.1178
121435.258,-1.7979,0.2839,0.5085
121435.305,-0.8480,0.3828,0.2436
121435.352,-0.6734,-0.0617,-0.1630
121435.406,-1.6233,-0.2009,0.0629
121435.453,-1.8614,0.2387,0.4915
121435.508,-0.9408,0.4060,0.2949
121435.555,-0.6331,-0.0324,-0.1545
121435.602,-1.5611,-0.2143,0.0299
121435.656,-1.8956,0.2057,0.4805
121435.703,-1.0104,0.4145,0.3315
121435.750,-0.5867,0.0201,-0.1313
121435.805,-1.4548,-0.2277,-0.0177
121435.859,-1.9335,0.1532,0.4499
121435.906,-1.1129,0.4280,0.3718
121435.953,-0.5659,0.0714,-0.1007
121436.000,-1.3474,-0.2350,-0.0629
121436.055,-1.9505,0.1007,0.4158
121436.102,-1.2228,0.4255,0.4170
121436.148,-0.5610,0.1252,-0.0592
121436.211,-1.2363,-0.2314,-0.0873
121436.258,-1.9567,0.0678,0.3913
121436.305,-1.2949,0.4304,0.4402
121436.352,-0.5672,0.1484,-0.0397
121436.398,-1.1813,-0.2265,-0.1178
121436.453,-1.9481,0.0226,0.3523
121436.508,-1.3864,0.4231,0.4695
121436.555,-0.5855,0.1996,0.0079
121436.609,-1.0714,-0.2118,-0.1422
121436.656,-1.9237,-0.0250,0.3046
121436.703,-1.4890,0.4023,0.4890
121436.750,-0.6184,0.2473,0.0543
121436.797,-0.9725,-0.1899,-0.1654
121436.859,-1.8858,-0.0763,0.2729
121436.906,-1.5525,0.3877,0.4988
121436.953,-0.6477,0.2778,0.0910
121437.008,-0.9042,-0.1716,-0.1728
121437.055,-1.8504,-0.1032,0.2204
121437.102,-1.6465,0.3608,0.5098
121437.148,-0.7051,0.3193,0.1422
121437.203,-0.8162,-0.1398,-0.1789
121437.258,-1.7833,-0.1435,0.1630
121437.305,-1.7308,0.3425,0.4988
121437.352,-0.7735,0.3547,0.1813
121437.406,-0.7381,-0.1044,-0.1728
121437.453,-1.7039,-0.1740,0.1105
121437.508,-1.8053,0.2827,0.5134
121437.555,-0.8236,0.3755,0.2314
121437.602,-0.6880,-0.0726,-0.1691
121437.656,-1.6465,-0.1923,0.0751
121437.703,-1.8480,0.2473,0.4976
121437.750,-0.9151,0.3999,0.2839
121437.805,-0.6270,-0.0250,-0.1508
121437.859,-1.5501,-0.2118,0.0287
121437.906,-1.8993,0.2021,0.4780
121437.953,-1.0165,0.4206,0.3339
121438.000,-0.5855,0.0250,-0.1288
121438.055,-1.4475,-0.2289,-0.0250
121438.102,-1.9347,0.1484,0.4475
121438.148,-1.1239,0.4316,0.3779
121438.211,-0.5659,0.0751,-0.1081
121438.258,-1.3767,-0.2338,-0.0531
121438.305,-1.9493,0.1166,0.4267
121438.352,-1.1960,0.4341,0.4096
121438.398,-0.5610,0.1129,-0.0702
121438.453,-1.2643,-0.2326,-0.0922
121438.508,-1.9567,0.0629,0.3864
121438.555,-1.3059,0.4304,0.4451
121438.609,-0.5720,0.1654,-0.0275
121438.656,-1.1532,-0.2253,-0.1264
121438.703,-1.9432,0.0079,0.3400
121438.750,-1.4145,0.4158,0.4756
121438.797,-0.5940,0.2143,0.0214
121438.859,-1.0421,-0.2070,-0.1520
121438.906,-1.9249,-0.0250,0.3083
121438.953,-1.4853,0.4023,0.4866
121439.008,-0.6184,0.2460,0.0543
121439.055,-0.9737,-0.1911,-0.1630
121439.102,-1.8822,-0.0751,0.2534
121439.148,-1.5891,0.3755,0.5049
121439.203,-0.6685,0.2949,0.1117
121439.258,-0.8712,-0.1593,-0.1740
121439.305,-1.8260,-0.1178,0.1972
121439.352,-1.6856,0.3425,0.5110
121439.406,-0.7332,0.3364,0.1667
121439.453,-0.7784,-0.1276,-0.1777
121439.508,-1.7491,-0.1557,0.1410
121439.555,-1.7674,0.3181,0.5134
121439.602,-0.7857,0.3608,0.2021
121439.656,-0.7222,-0.0946,-0.1740
121439.703,-1.6905,-0.1789,0.1020
121439.750,-1.8187,0.2729,0.5049
121439.805,-0.8724,0.3901,0.2619
121439.859,-0.6526,-0.0482,-0.1606
121439.906,-1.5928,-0.2057,0.0458
121439.953,-1.8810,0.2143,0.4963
121440.000,-0.9750,0.4121,0.3120
121440.055,-0.6013,0.0043,-0.1410
121440.102,-1.4915,-0.2253,-0.0043
121440.148,-1.9237,0.1716,0.4609
121440.211,-1.0800,0.4255,0.3449
121440.258,-0.5769,0.0397,-0.1178
121440.305,-1.4182,-0.2302,-0.0360
121440.352,-1.9383,0.1325,0.4353
121440.398,-1.1581,0.4328,0.3938
121440.453,-0.5647,0.0897,-0.0861
121440.508,-1.3010,-0.2363,-0.0812
121440.555,-1.9542,0.0800,0.3999
121440.609,-1.2680,0.4280,0.4304
121440.656,-0.5696,0.1459,-0.0421
121440.703,-1.1899,-0.2277,-0.1129
121440.750,-1.9481,0.0238,0.3559
121440.797,-1.3803,0.4231,0.4658
121440.859,-0.5867,0.1984,0.0043
121440.906,-1.0751,-0.2192,-0.1361
121440.953,-1.9335,-0.0116,0.3217
121441.008,-1.4536,0.4109,0.4817
121441.055,-0.6050,0.2338,0.0397
121441.102,-1.0018,-0.1960,-0.1581
121441.148,-1.8968,-0.0604,0.2729
121441.203,-1.5574,0.3864,0.5024
121441.258,-0.6490,0.2802,0.0946
121441.305,-0.8993,-0.1716,-0.1740
121441.352,-1.8455,-0.1081,0.2131
121441.406,-1.6563,0.3523,0.5073
121441.453,-0.7125,0.3242,0.1496
121441.508,-0.8053,-0.1349,-0.1752
121441.555,-1.7772,-0.1471,0.1740
121441.602,-1.7149,0.3315,0.5147
121441.656,-0.7613,0.3486,0.1862
121441.703,-0.7466,-0.1093,-0.1764
121441.750,-1.7198,-0.1716,0.1178
121441.805,-1.7955,0.2863,0.5049
121441.859,-0.8468,0.3791,0.2399
121441.906,-0.6746,-0.0653,-0.1654
121441.953,-1.6258,-0.1972,0.0653
121442.000,-1.8626,0.2387,0.4951
121442.055,-0.9408,0.4084,0.2949
121442.102,-0.6136,-0.0092,-0.1447
121442.148,-1.5232,-0.2155,0.0116
121442.211,-1.9115,0.1874,0.4695
121442.258,-1.0067,0.4182,0.3278
121442.305,-0.5879,0.0201,-0.1325
121442.352,-1.4524,-0.2277,-0.0201
121442.398,-1.9335,0.1520,0.4512
121442.453,-1.1166,0.4316,0.3767
121442.508,-0.5623,0.0775,-0.1166
121442.555,-1.3437,-0.2338,-0.0641
121442.609,-1.9530,0.0958,0.4121
121442.656,-1.2302,0.4316,0.4170
121442.703,-0.5635,0.1276,-0.0592
121442.750,-1.2485,-0.2338,-0.0995
121442.797,-1.9689,0.0519,0.3803
121442.859,-1.3230,0.4255,0.4512
121442.906,-0.5708,0.1557,-0.0336
121442.953,-1.1728,-0.2253,-0.1190
121443.008,-1.9274,0.0214,0.3462
121443.055,-1.3950,0.4182,0.4695
121443.102,-0.5891,0.2021,0.0116
121443.148,-1.0629,-0.2118,-0.1484
121443.203,-1.9200,-0.0336,0.2998
121443.258,-1.4988,0.3999,0.4915
121443.305,-0.6209,0.2570,0.0653
121443.352,-0.9591,-0.1874,-0.1654
121443.406,-1.8773,-0.0788,0.2460
121443.453,-1.5989,0.3718,0.5049
121443.508,-0.6746,0.2973,0.1129
121443.555,-0.8639,-0.1593,-0.1764
121443.602,-1.8407,-0.1105,0.2118
121443.656,-1.6600,0.3547,0.5134
121443.703,-0.7112,0.3291,0.1545
121443.750,-0.8028,-0.1325,-0.1752
121443.805,-1.7723,-0.1398,0.1593
121443.859,-1.7430,0.3205,0.5159
121443.906,-0.7894,0.3559,0.2021
121443.953,-0.7259,-0.0958,-0.1764
121444.000,-1.6929,-0.1801,0.1007
121444.055,-1.8150,0.2729,0.5024
121444.102,-0.8724,0.3889,0.2582
121444.148,-0.6551,-0.0470,-0.1618
121444.211,-1.5989,-0.2021,0.0519
121444.258,-1.8773,0.2448,0.4963
121444.305,-0.9310,0.4035,0.2888
121444.352,-0.6221,-0.0201,-0.1508
121444.398,-1.5379,-0.2167,0.0177
121444.453,-1.9066,0.1923,0.4731
121444.508,-1.0311,0.4231,0.3413
121444.555,-0.5818,0.0324,-0.1227
121444.609,-1.4304,-0.2289,-0.0275
121444.656,-1.9408,0.1435,0.4463
121444.703,-1.1374,0.4328,0.3864
121444.750,-0.5610,0.0812,-0.0922
121444.797,-1.3254,-0.2363,-0.0714
121444.859,-1.9542,0.0885,0.4048
121444.906,-1.2460,0.4316,0.4121
121444.953,-0.5623,0.1239,-0.0678
121445.008,-1.2534,-0.2326,-0.0971
121445.055,-1.9554,0.0604,0.3816
121445.102,-1.3144,0.4267,0.4499
121445.148,-0.5720,0.1679,-0.0226
121445.203,-1.1386,-0.2228,-0.1288
121445.258,-1.9432,0.0031,0.3352
121445.305,-1.4243,0.4121,0.4731
121445.352,-0.5977,0.2167,0.0226
121445.406,-1.0372,-0.2057,-0.1630
121445.453,-1.9115,-0.0470,0.2912
121445.508,-1.5256,0.3938,0.4963
121445.555,-0.6319,0.2656,0.0775
121445.602,-0.9689,-0.1899,-0.1642
121445.656,-1.8834,-0.0726,0.2509
121445.703,-1.5904,0.3742,0.5049
121445.750,-0.6685,0.2937,0.1105
121445.805,-0.8516,-0.1618,-0.1764
121445.859,-1.8236,-0.1203,0.1984
121445.906,-1.6844,0.3413,0.5134
121445.953,-0.7051,0.3376,0.1703
121446.000,-0.7796,-0.1239,-0.1801
121446.055,-1.7491,-0.1569,0.1410
121446.102,-1.7686,0.3059,0.5122
121446.148,-0.8150,0.3706,0.2241
121446.211,-0.6990,-0.0812,-0.1728
121446.258,-1.6624,-0.1911,0.1044
121446.305,-1.8187,0.2729,0.5061
121446.352,-0.8724,0.3926,0.2607
121446.398,-0.6551,-0.0482,-0.1606
121446.453,-1.5965,-0.2070,0.0482
121446.508,-1.8810,0.2241,0.4878
121446.555,-0.9725,0.4121,0.3095
121446.609,-0.6026,0.0006,-0.1386
121446.656,-1.4927,-0.2241,-0.0031
121446.703,-1.9237,0.1703,0.4597
121446.750,-1.0788,0.4280,0.3608
121446.797,-0.5708,0.0568,-0.1081
121446.859,-1.3816,-0.2338,-0.0507
121446.906,-1.9493,0.1166,0.4280
121446.953,-1.1532,0.4328,0.3926
121447.008,-0.5623,0.0934,-0.0836
121447.055,-1.3034,-0.2350,-0.0800
121447.102,-1.9554,0.0788,0.3999
121447.148,-1.2692,0.4316,0.4328
121447.203,-0.5647,0.1459,-0.0397
121447.258,-1.1911,-0.2277,-0.1142
121447.305,-1.9481,0.0263,0.3559
121447.352,-1.3803,0.4219,0.4670
121447.406,-0.5842,0.1984,0.0067
121447.453,-1.0775,-0.2143,-0.1447
121447.508,-1.9261,-0.0263,0.3059
121447.555,-1.4915,0.4023,0.4890
121447.602,-0.6172,0.2314,0.0385
121447.656,-1.0055,-0.1984,-0.1606
121447.703,-1.8968,-0.0617,0.2717
121447.750,-1.5586,0.3840,0.4988
121447.805,-0.6514,0.2802,0.0934
121447.859,-0.9005,-0.1703,-0.1740
121447.906,-1.8431,-0.1056,0.2082
