# Chua circuit — regime 4: double_scroll
time_ms,x_V,y_V,z_V
110845.148,0.7503,0.0617,0.1996
110845.188,1.4048,0.4084,0.3498
110845.219,2.2057,0.3230,0.0092
110845.250,2.0275,-0.1264,-0.3828
110845.281,0.9286,-0.3144,-0.2375
110845.305,0.1300,0.0092,0.1716
110845.336,0.1166,0.3010,0.3462
110845.367,1.3840,0.4121,0.2619
110845.391,2.0897,0.1801,-0.1142
110845.422,1.6746,-0.1899,-0.3388
110845.453,0.8016,-0.1923,-0.0775
110845.484,0.6526,0.1972,0.3266
110845.523,1.6661,0.4805,0.3352
110845.547,2.3547,0.2289,-0.1374
110845.578,1.8199,-0.2692,-0.4585
110845.609,0.6197,-0.3107,-0.1679
110845.633,-0.4963,0.0226,0.1728
110845.664,-0.9640,0.1764,0.2253
110845.695,-0.9432,0.1093,0.0983
110845.727,-1.1789,-0.0238,0.0201
110845.758,-1.5244,-0.0201,0.1239
110845.781,-1.5232,0.1398,0.2839
110845.812,-1.1447,0.2375,0.2680
110845.852,-0.9005,0.1203,0.0788
110845.875,-1.1789,-0.0617,-0.0238
110845.906,-1.6245,-0.0507,0.1239
110845.938,-1.6013,0.1654,0.3327
110845.969,-1.0836,0.2924,0.3034
110846.000,-0.7735,0.1252,0.0470
110846.023,-1.1630,-0.1190,-0.0836
110846.055,-1.7613,-0.0934,0.1215
110846.086,-1.6856,0.2131,0.4060
110846.109,-0.9701,0.3584,0.3388
110846.141,-0.5965,0.1178,-0.0128
110846.180,-1.1716,-0.2009,-0.1630
110846.211,-1.9615,-0.1374,0.1349
110846.242,-1.8175,0.2668,0.4988
110846.266,-0.8468,0.4512,0.3987
110846.297,-0.0458,0.1911,0.0385
110846.328,0.2705,-0.0421,-0.0946
110846.352,-0.1032,-0.0519,-0.0055
110846.383,-0.9335,-0.0348,0.0409
110846.414,-1.4023,0.0226,0.1545
110846.445,-1.3864,0.1447,0.2546
110846.477,-1.1190,0.1850,0.2057
110846.508,-1.0287,0.0751,0.0678
110846.539,-1.2912,-0.0385,0.0446
110846.570,-1.5549,0.0201,0.1740
110846.594,-1.4292,0.1777,0.2924
110846.625,-1.0519,0.2167,0.2192
110846.656,-0.9505,0.0653,0.0348
110846.688,-1.3156,-0.0775,0.0018
110846.719,-1.6587,0.0018,0.1886
110846.742,-1.4695,0.2155,0.3449
110846.773,-0.9603,0.2582,0.2338
110846.805,-0.8431,0.0495,-0.0092
110846.828,-1.3486,-0.1349,-0.0446
110846.867,-1.8004,-0.0165,0.2228
110846.898,-1.4976,0.2766,0.4109
110846.930,-0.8114,0.3083,0.2424
110846.961,-0.7247,0.0079,-0.0861
110846.984,-1.4414,-0.2143,-0.0946
110847.016,-2.0018,-0.0214,0.2656
110847.047,-1.5366,0.3559,0.5049
110847.070,-0.6233,0.3816,0.2680
110847.102,-0.1105,0.0604,-0.0665
110847.133,-0.6551,-0.1960,-0.1838
110847.172,-1.7589,-0.1764,0.0678
110847.203,-1.8663,0.1947,0.4475
110847.227,-1.0092,0.4377,0.4341
110847.258,-0.2448,0.2253,0.0751
110847.289,-0.0580,-0.0726,-0.1386
110847.312,-1.0885,-0.2131,-0.1068
110847.344,-1.8565,-0.0409,0.2228
110847.375,-1.5537,0.3107,0.4683
110847.406,-0.7259,0.3657,0.2766
110847.438,-0.3791,0.0519,-0.0849
110847.461,-1.1728,-0.2497,-0.1838
110847.492,-2.0336,-0.1252,0.1777
110847.531,-1.7808,0.3168,0.5391
110847.555,-0.7173,0.4695,0.3864
110847.586,0.2558,0.1984,0.0531
110847.617,1.0043,0.0531,-0.0055
110847.648,1.2155,0.0958,0.0678
110847.680,1.4573,0.1716,0.0861
110847.703,1.6648,0.1300,-0.0104
110847.734,1.5806,0.0214,-0.0934
110847.766,1.3144,-0.0067,-0.0409
110847.789,1.2436,0.1007,0.0897
110847.820,1.5024,0.2009,0.1117
110847.859,1.7442,0.1447,-0.0201
110847.891,1.6123,-0.0092,-0.1313
110847.922,1.2497,-0.0397,-0.0519
110847.945,1.1642,0.1129,0.1252
110847.977,1.5317,0.2448,0.1508
110848.008,1.8468,0.1593,-0.0372
110848.031,1.6514,-0.0495,-0.1838
110848.062,1.1545,-0.0836,-0.0690
110848.094,1.0678,0.1374,0.1801
110848.125,1.5879,0.3095,0.1947
110848.156,1.9896,0.1740,-0.0665
110848.188,1.6819,-0.1129,-0.2582
110848.219,0.9994,-0.1374,-0.0788
110848.250,0.9054,0.1642,0.2497
110848.273,1.6502,0.3926,0.2607
110848.305,2.1752,0.1935,-0.1020
110848.336,1.7381,-0.1911,-0.3547
110848.367,0.8040,-0.2155,-0.1032
110848.398,0.5183,0.1642,0.3071
110848.422,1.5220,0.4853,0.3718
110848.453,2.3437,0.2827,-0.0800
110848.484,1.9347,-0.2473,-0.4634
110848.516,0.6673,-0.3352,-0.2033
110848.547,-0.5061,-0.0067,0.1581
110848.578,-1.0238,0.1752,0.2473
110848.609,-0.9408,0.1447,0.1313
110848.641,-1.0946,-0.0031,0.0177
110848.664,-1.4695,-0.0446,0.0836
110848.695,-1.5806,0.0983,0.2607
110848.727,-1.2436,0.2411,0.3010
110848.750,-0.8956,0.1679,0.1239
110848.781,-1.0617,-0.0348,-0.0299
110848.812,-1.5562,-0.0873,0.0678
110848.852,-1.6880,0.1129,0.3059
110848.883,-1.2167,0.2961,0.3486
110848.906,-0.7589,0.1813,0.0983
110848.938,-1.0275,-0.0910,-0.0958
110848.969,-1.6905,-0.1398,0.0568
110848.992,-1.8150,0.1422,0.3718
110849.023,-1.1471,0.3706,0.4035
110849.055,-0.5684,0.2070,0.0751
110849.086,-0.9066,-0.1508,-0.1825
110849.117,-1.8175,-0.2192,0.0140
110849.141,-2.0067,0.1520,0.4402
110849.180,-1.1215,0.4683,0.4915
110849.211,-0.1764,0.2961,0.1386
110849.234,0.5488,0.0409,-0.0275
110849.266,0.9505,0.0751,0.0836
110849.297,1.3535,0.2216,0.1606
110849.328,1.7698,0.1996,0.0263
110849.359,1.7418,0.0116,-0.1557
110849.383,1.2900,-0.0922,-0.1190
110849.414,1.0372,0.0604,0.1068
110849.445,1.3962,0.2717,0.2155
110849.469,1.9017,0.2387,0.0263
110849.508,1.8346,-0.0238,-0.2179
110849.539,1.2106,-0.1606,-0.1618
110849.570,0.8736,0.0531,0.1508
110849.602,1.3840,0.3425,0.2912
110849.625,2.0678,0.2888,0.0250
110849.656,1.9505,-0.0739,-0.3046
110849.688,1.0934,-0.2473,-0.2045
110849.711,0.6136,0.0592,0.2155
110849.742,1.3376,0.4426,0.3938
110849.773,2.2558,0.3596,0.0275
110849.805,2.1068,-0.1337,-0.4158
110849.844,0.9505,-0.3645,-0.2998
110849.867,-0.1459,-0.0665,0.1068
110849.898,-0.8895,0.1569,0.2326
110849.930,-0.9249,0.1410,0.1337
110849.953,-1.0897,0.0031,0.0226
110849.984,-1.4499,-0.0385,0.0849
110850.016,-1.5684,0.0958,0.2521
110850.047,-1.2521,0.2302,0.2949
110850.078,-0.9176,0.1703,0.1313
110850.102,-1.0775,-0.0311,-0.0201
110850.133,-1.5452,-0.0775,0.0739
110850.172,-1.6648,0.1142,0.2998
110850.195,-1.2106,0.2839,0.3352
110850.227,-0.7857,0.1825,0.1044
110850.258,-1.0263,-0.0788,-0.0824
110850.289,-1.6563,-0.1300,0.0543
110850.320,-1.7943,0.1325,0.3559
110850.344,-1.1716,0.3571,0.3950
110850.375,-0.6148,0.2094,0.0788
110850.406,-0.9530,-0.1410,-0.1654
110850.430,-1.8077,-0.1996,0.0299
110850.461,-1.9701,0.1545,0.4292
110850.492,-1.1142,0.4512,0.4634
110850.531,-0.2167,0.2619,0.1081
110850.562,0.2473,-0.0128,-0.0812
110850.586,-0.0372,-0.0702,-0.0385
110850.617,-0.9274,-0.0580,0.0250
110850.648,-1.4402,0.0189,0.1654
110850.672,-1.3938,0.1667,0.2778
110850.703,-1.0665,0.2021,0.2143
110850.734,-0.9811,0.0653,0.0482
110850.766,-1.3107,-0.0617,0.0201
110850.797,-1.6209,0.0153,0.1886
110850.820,-1.4414,0.2033,0.3242
110850.859,-0.9835,0.2411,0.2241
110850.891,-0.8932,0.0482,0.0043
110850.914,-1.3706,-0.1142,-0.0177
110850.945,-1.7503,0.0079,0.2204
110850.977,-1.4621,0.2582,0.3852
110851.008,-0.8529,0.2839,0.2265
110851.039,-0.7845,0.0153,-0.0629
110851.062,-1.4292,-0.1838,-0.0678
110851.094,-1.9200,-0.0067,0.2534
110851.125,-1.5049,0.3266,0.4646
110851.148,-0.6880,0.3437,0.2448
110851.188,-0.4475,0.0128,-0.1154
110851.219,-1.3266,-0.2607,-0.1593
110851.250,-2.0800,-0.0800,0.2350
110851.281,-1.6673,0.3657,0.5525
110851.305,-0.6013,0.4390,0.3230
110851.336,0.4084,0.1508,0.0250
110851.367,1.0556,0.0519,0.0031
110851.391,1.2509,0.1129,0.0775
110851.422,1.5000,0.1716,0.0775
110851.453,1.6673,0.1178,-0.0238
110851.484,1.5488,0.0104,-0.0958
110851.523,1.2888,0.0018,-0.0250
110851.547,1.2643,0.1178,0.1007
110851.578,1.5427,0.2033,0.1007
110851.609,1.7503,0.1264,-0.0397
110851.633,1.5708,-0.0201,-0.1325
110851.664,1.2143,-0.0275,-0.0311
110851.695,1.1911,0.1361,0.1422
110851.727,1.5989,0.2460,0.1288
110851.758,1.8516,0.1252,-0.0726
110851.781,1.5696,-0.0739,-0.1850
110851.812,1.0983,-0.0617,-0.0299
110851.852,1.1154,0.1691,0.1972
110851.875,1.6661,0.3071,0.1703
110851.906,1.9896,0.1325,-0.1081
110851.938,1.5916,-0.1349,-0.2534
110851.969,0.9408,-0.1093,-0.0311
110852.000,0.9908,0.2118,0.2753
110852.023,1.7576,0.3864,0.2192
110852.055,2.1716,0.1410,-0.1606
110852.086,1.6111,-0.2265,-0.3462
110852.109,0.7259,-0.1642,-0.0263
110852.141,0.6319,0.2411,0.3608
110852.180,1.7442,0.4927,0.3168
110852.211,2.3718,0.1935,-0.1801
110852.242,1.7295,-0.3034,-0.4646
110852.266,0.5183,-0.2937,-0.1349
110852.297,-0.6624,0.0336,0.1874
110852.328,-1.0116,0.1838,0.2399
110852.352,-0.9396,0.1239,0.1068
110852.383,-1.1520,-0.0214,0.0128
110852.414,-1.5183,-0.0311,0.1117
110852.445,-1.5513,0.1288,0.2839
110852.477,-1.1691,0.2460,0.2814
110852.508,-0.8858,0.1361,0.0824
110852.539,-1.1557,-0.0653,-0.0324
110852.570,-1.6282,-0.0617,0.1142
110852.594,-1.6306,0.1593,0.3364
110852.625,-1.0971,0.3010,0.3156
110852.656,-0.7503,0.1386,0.0519
110852.688,-1.1313,-0.1215,-0.0958
110852.719,-1.7650,-0.1081,0.1068
110852.742,-1.7454,0.1935,0.4023
110852.773,-1.0189,0.3730,0.3681
110852.805,-0.5501,0.1545,0.0153
110852.828,-1.0580,-0.1911,-0.1825
110852.867,-1.9274,-0.1752,0.0910
110852.898,-1.9139,0.2253,0.4878
110852.930,-0.9066,0.4707,0.4353
110852.961,-0.0104,0.2326,0.0763
110852.984,0.6001,0.0189,-0.0250
110853.016,0.9640,0.1068,0.1374
110853.047,1.4304,0.2473,0.1728
110853.070,1.8346,0.1911,-0.0055
110853.102,1.7137,-0.0311,-0.1850
110853.133,1.2021,-0.1032,-0.1056
110853.172,1.0067,0.0934,0.1520
110853.203,1.4768,0.3083,0.2265
110853.227,1.9860,0.2253,-0.0189
110853.258,1.7979,-0.0763,-0.2607
110853.289,1.0836,-0.1740,-0.1386
110853.312,0.8382,0.1166,0.2241
110853.344,1.5330,0.3962,0.2998
110853.375,2.1850,0.2534,-0.0495
110853.406,1.8736,-0.1569,-0.3645
110853.438,0.8883,-0.2607,-0.1740
110853.461,0.3779,0.0836,0.2436
110853.492,1.1447,0.4463,0.4145
110853.531,2.2106,0.3803,0.0543
110853.555,2.1410,-0.1154,-0.4158
110853.586,0.9945,-0.3767,-0.3254
110853.617,-0.1484,-0.0946,0.0836
110853.648,-0.9628,0.1422,0.2399
110853.680,-0.9518,0.1642,0.1654
110853.703,-1.0348,0.0275,0.0336
110853.734,-1.4011,-0.0495,0.0592
110853.766,-1.5904,0.0641,0.2289
110853.789,-1.3278,0.2216,0.3071
110853.820,-0.9420,0.1947,0.1654
110853.859,-0.9957,0.0031,-0.0104
110853.891,-1.4621,-0.0946,0.0348
